day,date,base_region_1,base_region_2,base_region_3,base_region_4,base_state,now_region_1,now_region_2,now_region_3,now_region_4,now_state,now_1_p,now_2_p,now_3_p,now_4_p,now_5_p
Thu,2021-08-12,15051.0,9518.0,15936.0,14950.0,14409.0,14498.0,9101.0,14743.0,14167.0,13796.0,-0.03674174473456915,-0.043811725152342884,-0.07486194779116462,-0.05237458193979938,-0.04254285515996947
Fri,2021-08-13,15778.0,9931.0,16361.0,15605.0,14948.0,15200.0,9577.0,15109.0,14095.0,14144.0,-0.03663328685511469,-0.035645957104017745,-0.0765234398875374,-0.09676385773790452,-0.05378645972705376
Sat,2021-08-14,12932.0,8092.0,13826.0,12409.0,12317.0,12829.0,8278.0,12767.0,12658.0,12131.0,-0.007964738632848745,0.022985664854176857,-0.07659482135107765,0.020066081070190922,-0.015101079808394924
Sun,2021-08-15,11552.0,7287.0,12016.0,10370.0,10849.779314747,11376.0,7365.0,10651.0,10755.0,10332.0,-0.015235457063711877,0.01070399341292716,-0.11359853528628494,0.037126325940212146,-0.04772256648973827
Mon,2021-08-16,13917.0,8558.0,14993.0,13744.0,13357.0,13475.0,8480.0,13756.0,14237.0,13038.0,-0.03175971833009983,-0.009114279037158224,-0.08250516907890348,0.03587019790454016,-0.023882608370143
Tue,2021-08-17,14205.0,8809.0,15143.0,14146.0,13623.0,12521.0,8203.0,14239.0,14713.0,13164.0,-0.11854980640619495,-0.06879327960040871,-0.059697550023112944,0.040082001979358184,-0.03369301915877565
Wed,2021-08-18,14322.0,8909.0,15522.0,14434.0,13870.0,13971.0,8835.0,13994.0,13829.0,13226.0,-0.024507750314201937,-0.008306207206196015,-0.09844092256152559,-0.0419149230982403,-0.046431146359048325
Thu,2021-08-19,14589.0,9179.0,15801.0,14567.0,14232.3165086482,14248.0,8905.0,14346.0,13879.0,13475.0,-0.023373774761806798,-0.02985074626865669,-0.09208277957091326,-0.04723004050250568,-0.053211050231212975
Fri,2021-08-20,15214.0,9593.0,16323.0,15285.0,14672.0,14968.0,9470.0,15090.0,14555.0,14177.0,-0.016169317733666366,-0.012821849265089114,-0.07553758500275687,-0.04775924108603202,-0.03373773173391492
Sat,2021-08-21,12111.0,7817.0,13586.0,12027.0,11907.0,12089.0,7724.0,11505.5,12148.0,11187.4424961699,-0.0018165304268846771,-0.011897147243187911,-0.15313558074488443,0.010060696765610722,-0.060431469205517674
Sun,2021-08-22,10703.0,7062.0,11868.0,9858.0,10310.0,10719.0,6948.0,10631.0,10273.0,10063.0,0.0014949079697281764,-0.016142735768904015,-0.10422986181327942,0.04209778859809288,-0.02395732298739084
Mon,2021-08-23,13451.0,8293.0,14733.0,13743.0,13128.0,13071.0,8407.0,13423.0,13177.0,12617.0,-0.028250687681213305,0.01374653322078867,-0.0889160388244078,-0.04118460307065419,-0.038924436319317524
Tue,2021-08-24,13904.0,8806.0,15256.0,14436.0,13665.0,13323.0,8579.0,13743.0,13643.0,12932.0,-0.041786536248561545,-0.025777878719055236,-0.09917409543786049,-0.05493211415904686,-0.05364068788876697
Wed,2021-08-25,14291.0,9040.0,15426.0,14779.0,13929.0,13266.0,8728.0,13937.0,13836.0,13075.0,-0.071723462318942,-0.03451327433628315,-0.09652534681706215,-0.0638067528249543,-0.06131093402254295
Thu,2021-08-26,15073.0,9520.0,15839.0,15102.0,14406.0,13937.0,8885.0,14145.0,14079.0,13365.0,-0.0753665494592981,-0.06670168067226889,-0.10695119641391504,-0.06773937226857374,-0.0722615576842982
Fri,2021-08-27,15503.0,9653.0,16128.0,15417.0,14734.0,14534.0,9245.0,14843.0,14725.0,13996.0,-0.0625040314777785,-0.04226665285403497,-0.07967509920634919,-0.044885515988843494,-0.05008823130175111
Sat,2021-08-28,12187.5,7768.0,13448.0,12246.0,12029.0,11696.0,7816.0,12465.0,12358.0,11676.0,-0.04032820512820512,0.006179196704428458,-0.07309637120761447,0.0091458435407481,-0.029345747776207465
Sun,2021-08-29,10962.0,7039.0,11640.0,10218.0,10399.0,10637.0,7101.0,10413.0,10125.0,9939.0,-0.02964787447546069,0.008808069328029466,-0.10541237113402058,-0.009101585437463311,-0.04423502259832679
Mon,2021-08-30,13680.0,8525.0,14732.0,13651.0,13237.0,13086.0,8032.0,12906.0,12504.0,12184.0,-0.043421052631578916,-0.05782991202346044,-0.1239478685853923,-0.08402314848729031,-0.07954974692150785
Tue,2021-08-31,13987.0,8747.0,15056.0,14376.0,13649.0,11888.0,7406.0,12039.0,13745.0,11745.0,-0.15006792021162507,-0.15330970618497775,-0.20038522848034002,-0.04389259877573737,-0.13949739907685543
Wed,2021-09-01,14267.0,8886.0,15313.0,14259.0,13743.0,13362.0,8737.0,14147.0,14205.0,13296.0,-0.06343309735753833,-0.016767949583614716,-0.07614445242604329,-0.003787081843046547,-0.032525649421523695
Thu,2021-09-02,14744.0,9190.0,15628.0,14742.0,14134.0,14506.0,9143.0,14548.0,14642.0,13834.0,-0.01614215952251763,-0.0051142546245919185,-0.06910673150755053,-0.006783340116673475,-0.021225413895570977
Fri,2021-09-03,16524.0,10421.0,16540.0,16145.0,15375.0,15445.0,9910.0,15328.0,15473.0,14657.0,-0.06529895908980876,-0.04903560118990502,-0.07327690447400237,-0.041622793434499816,-0.04669918699186992
Sat,2021-09-04,12303.0,8185.0,13303.0,12494.0,12022.0,11452.0,7835.0,12039.0,12325.0,11437.0,-0.06917012110867271,-0.04276114844227241,-0.0950161617680223,-0.013526492716503968,-0.0486607885543171
Sun,2021-09-05,10463.0,7071.0,11546.0,10519.0,10309.0,9930.0,6804.0,10050.0,9981.0,9577.0,-0.05094141259676954,-0.03775986423419597,-0.12956868179456094,-0.05114554615457745,-0.07100591715976334
Mon,2021-09-06,11404.0,7430.0,11459.0,9971.0,10375.0,11086.0,7364.0,10476.0,10052.0,10073.0,-0.027884952648193573,-0.008882907133243578,-0.08578409983419144,0.008123558319125479,-0.029108433734939765
Tue,2021-09-07,14054.0,8821.0,15069.0,13933.0,13508.0,13338.0,8569.0,13648.0,13652.0,12900.0,-0.05094634979365309,-0.028568189547670375,-0.0942995553785918,-0.02016794660159338,-0.04501036422860527
Wed,2021-09-08,14262.0,8912.0,15562.0,14374.0,13899.0,13496.0,8633.0,14018.0,14095.0,13194.0,-0.053709157200953594,-0.031306104129263934,-0.09921603906952836,-0.019410045916237628,-0.05072307360241746
Thu,2021-09-09,14795.0,9082.0,15984.0,14717.0,14276.0,14105.0,8911.0,14471.0,14318.0,13597.0,-0.04663737749239605,-0.01882845188284521,-0.09465715715715717,-0.027111503703200368,-0.047562342392827084
Fri,2021-09-10,15771.0,9693.0,16413.0,15684.0,14992.0,14884.0,9397.0,15023.0,15212.0,14252.0,-0.056242470356984375,-0.03053750128959043,-0.0846889660634863,-0.030094363682733993,-0.04935965848452506
Sat,2021-09-11,12351.0,7735.0,13789.0,12761.0,12285.0,12103.0,7725.0,12355.0,12754.0,11754.0,-0.02007934580195936,-0.0012928248222365823,-0.10399593879179059,-0.0005485463521667233,-0.04322344322344318
Sun,2021-09-12,11287.0,7129.0,12280.0,10651.0,10857.0,10936.0,7111.0,10915.0,10623.0,10329.0,-0.0310977230442101,-0.0025248983027073013,-0.11115635179153094,-0.002628861139799099,-0.04863221884498481
Mon,2021-09-13,13862.0,8520.0,15227.0,13723.0,13503.0,13238.0,8398.0,13604.0,13398.0,12768.0,-0.04501514932910111,-0.014319248826291098,-0.10658698364746833,-0.023682868177512195,-0.05443234836702959
Tue,2021-09-14,14075.0,8818.0,15277.0,14163.0,13740.0,13471.0,8549.0,13866.0,13485.0,12969.0,-0.0429129662522203,-0.030505783624404592,-0.0923610656542515,-0.047871213725905526,-0.0561135371179039
Wed,2021-09-15,14249.0,9013.0,15502.0,14421.0,13944.0,13923.0,8654.0,13984.0,14308.0,13281.0,-0.022878798512176335,-0.03983135470986354,-0.09792284866468848,-0.007835795021149727,-0.04754733218588636
Thu,2021-09-16,14914.0,9327.0,15787.0,14711.0,14313.0,14282.0,8968.0,14739.0,14562.0,13790.0,-0.04237629073353899,-0.03849040420285188,-0.06638373345157411,-0.010128475290598904,-0.0365402082023335
Fri,2021-09-17,15819.0,9840.0,16355.0,15721.0,15034.0,15182.0,9462.0,15028.0,14797.0,14198.0,-0.04026803211328145,-0.0384146341463415,-0.0811372668908591,-0.05877488709369638,-0.055607290142344
Sat,2021-09-18,11709.0,7753.0,13005.0,12656.0,11823.0,12188.0,7514.0,11802.0,11703.0,11235.0,0.04090870270731917,-0.030826776731587735,-0.09250288350634372,-0.07530025284450059,-0.04973357015985791
Sun,2021-09-19,11173.0,7236.0,11418.0,10686.0,10526.0,11372.0,6663.0,9902.0,10151.0,9751.0,0.01781079387809892,-0.07918739635157546,-0.1327728148537397,-0.05006550626988582,-0.0736272088162645
Mon,2021-09-20,13923.0,8552.0,15092.0,13733.0,13472.0,12935.0,7988.0,12737.0,13293.0,12201.0,-0.07096171802054152,-0.06594948550046775,-0.15604293665518154,-0.03203961261195665,-0.09434382422802845
Tue,2021-09-21,14159.0,8725.0,15707.0,14471.0,13970.0,13276.0,8347.0,13915.0,13363.0,12878.0,-0.06236316124020058,-0.04332378223495703,-0.11408925956579874,-0.076566926957363,-0.07816750178954901
Wed,2021-09-22,14280.0,8919.0,15630.0,14659.0,14039.0,13078.0,8480.0,14090.0,14304.0,13138.0,-0.08417366946778715,-0.049220764659715255,-0.09852847088931538,-0.024217204447779528,-0.06417836028207136
Thu,2021-09-23,14930.0,9341.0,15915.0,14890.0,14422.0,14407.0,9016.0,14977.0,14575.0,13910.0,-0.035030140656396536,-0.034792848731399206,-0.05893810870248195,-0.021155137676292846,-0.035501317431701596
Fri,2021-09-24,15642.0,9807.0,16243.0,15602.0,14933.0,14977.0,9350.0,15553.0,15364.0,14491.0,-0.04251374504539063,-0.04659936779851126,-0.04247983746844797,-0.015254454557108055,-0.02959887497488778
Sat,2021-09-25,12322.0,8110.0,13293.0,12601.0,12128.0,12008.0,7896.0,12942.0,12735.0,11999.0,-0.02548287615646816,-0.02638717632552401,-0.026404874746106977,0.010634076660582581,-0.010636543535620047
Sun,2021-09-26,11181.0,7405.0,11988.0,10577.0,10773.0,11137.0,7311.0,11605.0,10774.0,10719.0,-0.003935247294517441,-0.012694125590817062,-0.03194861528194859,0.018625319088588554,-0.005012531328320802
Mon,2021-09-27,13991.0,8815.0,15070.0,13783.0,13575.0,13257.0,8444.0,14007.0,13623.0,12961.0,-0.052462297191051444,-0.042087351106069204,-0.07053749170537493,-0.011608503228614953,-0.04523020257826893
Tue,2021-09-28,14242.0,8814.0,15382.0,14436.0,13916.0,13687.0,8585.0,14123.0,14076.0,13222.0,-0.03896924589243089,-0.025981393238030392,-0.08184891431543362,-0.02493765586034913,-0.0498706524863467
Wed,2021-09-29,14389.0,8946.0,15428.0,14434.0,13988.0,13945.0,8756.0,14698.0,14351.0,13610.0,-0.030856904579887434,-0.02123854236530298,-0.04731656728026967,-0.005750311763890847,-0.027023162710895
Thu,2021-09-30,15089.0,9230.0,15684.0,15090.0,14428.0,14499.0,9147.0,14948.0,14059.0,13817.0,-0.03910133209622901,-0.008992416034669604,-0.0469268043866361,-0.0683233929754804,-0.04234821181036874
Fri,2021-10-01,16034.0,10134.0,16755.0,15897.0,15392.0,15130.0,9689.0,15652.0,15279.0,14588.0,-0.05638019209180489,-0.04391158476416024,-0.06583109519546404,-0.038875259482921254,-0.052234927234927286
Sat,2021-10-02,12799.0,8416.0,13862.0,12750.0,12573.0,12377.0,8226.0,13096.0,11097.0,11816.0,-0.03297132588483476,-0.022576045627376473,-0.05525898138796714,-0.12964705882352945,-0.06020838304302867
Sun,2021-10-03,11526.0,7788.0,11783.0,10686.0,10774.0,10997.0,7123.0,10375.0,10624.0,10049.0,-0.04589623460003467,-0.08538777606574222,-0.11949418653993038,-0.005801983904173635,-0.06729162799331723
Mon,2021-10-04,13597.0,8606.0,14378.0,13486.0,13123.0,13563.0,8655.0,13874.0,13584.0,12973.0,-0.002500551592263034,0.005693702068324535,-0.03505355404089583,0.007266795195017162,-0.01143031319058141
Tue,2021-10-05,13951.0,9026.0,15540.0,14520.0,14007.0,13700.0,8646.0,13790.0,14105.0,13064.0,-0.017991541824958768,-0.042100598271659684,-0.11261261261261257,-0.02858126721763088,-0.0673234811165846
Wed,2021-10-06,14565.0,9295.0,15594.0,14712.0,14193.0,13923.0,8513.0,14043.0,14288.0,13255.0,-0.0440782698249228,-0.08413125336202254,-0.099461331281262,-0.02882001087547581,-0.06608891707179598
Thu,2021-10-07,15387.0,9682.0,16064.0,15109.0,14728.0,14328.0,9101.0,14865.0,14635.0,13875.0,-0.06882433222850459,-0.06000826275562898,-0.07463894422310757,-0.03137202991594412,-0.05791689299293867
Fri,2021-10-08,16221.0,10384.0,16309.0,14859.0,15039.0,15352.0,9851.0,15631.0,15276.0,14641.0,-0.05357252943714941,-0.051328967642526924,-0.041572138083266874,0.028063799717342963,-0.02646452556685952
Sat,2021-10-09,12986.0,8627.0,14039.0,12565.0,12675.0,12677.0,8602.0,13532.0,12624.0,12463.0,-0.02379485599876785,-0.002897878752752936,-0.036113683310777134,0.004695582968563539,-0.016725838264299853
Sun,2021-10-10,12228.0,7886.0,12351.0,10649.0,11247.0,11528.0,7767.0,11396.0,10728.0,10737.0,-0.05724566568531242,-0.015090032969819922,-0.07732167435835158,0.007418536951826482,-0.04534542544678577
Mon,2021-10-11,14766.0,9246.0,15392.0,13455.0,13868.0,13618.0,8833.0,13623.0,13179.0,12798.0,-0.07774617364215086,-0.044667964525200055,-0.11492983367983367,-0.02051282051282055,-0.07715604268820309
Tue,2021-10-12,14770.0,9103.0,15694.0,13934.0,14100.0,13613.0,8873.0,14044.0,13701.0,13109.0,-0.07833446174678405,-0.02526639569372735,-0.10513572065757615,-0.016721687957513942,-0.07028368794326245
Wed,2021-10-13,14690.0,9385.0,16024.0,14508.0,14408.0,13949.0,8826.0,14219.0,14036.0,13311.0,-0.05044247787610623,-0.05956313265849755,-0.11264353469795307,-0.032533774469258314,-0.07613825652415329
Thu,2021-10-14,15471.0,9776.0,16302.0,14680.0,14758.0,14461.0,9338.0,14576.0,14091.0,13657.0,-0.06528343352078081,-0.04480360065466449,-0.10587657956079011,-0.04012261580381471,-0.07460360482450201
Fri,2021-10-15,16243.0,10267.0,17142.0,15528.0,15513.0,15261.0,9675.0,14978.0,14205.0,14072.0,-0.06045681216524046,-0.05766046556929971,-0.12623964531559906,-0.08520092735703244,-0.09288983433249531
Sat,2021-10-16,12986.0,8627.0,14039.0,12565.0,12675.0,12562.0,8608.0,13329.0,12845.0,12401.0,-0.03265054674264589,-0.002202387852092258,-0.05057340266400745,0.022284122562674202,-0.021617357001972426
Sun,2021-10-17,12131.0,7971.0,13065.0,10793.0,11587.0,12245.0,8015.0,11625.0,10997.0,11056.0,0.009397411590140958,0.005520010036381917,-0.1102181400688863,0.018901139627536256,-0.04582722016052476
Mon,2021-10-18,14766.0,9246.0,15392.0,13455.0,13868.0,13766.0,8854.0,14167.0,13687.0,13210.0,-0.06772314777190847,-0.04239671209171536,-0.07958679833679838,0.01724266072092151,-0.047447360830689345
Tue,2021-10-19,14515.0,9209.0,15805.0,14667.0,14260.0,13791.0,8799.0,14499.0,14163.0,13466.0,-0.04987943506717185,-0.04452166358996634,-0.0826320784561847,-0.034362855389650226,-0.05568022440392706
Wed,2021-10-20,14625.0,9219.0,15889.0,14616.0,14311.0,14210.0,9015.0,14550.0,14505.0,13666.0,-0.02837606837606843,-0.022128213472176972,-0.08427213795707722,-0.007594417077175675,-0.045070225700510114
Thu,2021-10-21,15295.0,9771.0,16252.0,15050.0,14778.0,14399.0,9216.0,14914.0,14643.0,13927.0,-0.05858123569794049,-0.05680073687442433,-0.08232832882106822,-0.027043189368770815,-0.057585600216538135
Fri,2021-10-22,16015.0,10245.5,16878.0,15590.0,15365.5,15171.0,9692.0,15782.0,15517.0,14748.0,-0.05270059319388076,-0.05402371772973502,-0.06493660386301692,-0.004682488774855664,-0.040187432885360086
Sat,2021-10-23,12727.6666666667,8467.33333333333,13804.0,12583.3333333333,12499.3333333333,12705.0,8477.0,13381.0,12941.0,12466.0,-0.0017808972579447246,0.0011416423903634065,-0.030643291799478445,0.02842384105960538,-0.0026668088964717507
Sun,2021-10-24,11680.0,7603.0,12351.0,10471.0,11068.0,11879.0,7822.0,11820.0,10908.0,11057.0,0.017037671232876805,0.028804419308167795,-0.042992470245324266,0.04173431381911952,-0.0009938561619081687
Mon,2021-10-25,14048.0,8969.0,15342.0,14070.0,13810.0,13393.0,8622.0,13629.0,13497.0,12855.0,-0.04662585421412302,-0.03868881703645888,-0.11165428236214314,-0.040724946695095965,-0.0691527878349022
Tue,2021-10-26,14258.0,9004.0,15738.0,14653.0,14161.0,13844.0,8859.0,14558.0,14107.0,13533.0,-0.02903633048113341,-0.016103953798311865,-0.07497776083365104,-0.037261994130894704,-0.04434715062495587
Wed,2021-10-27,14446.5,9124.0,15768.0,14597.5,14205.5,13987.0,9089.0,14818.0,14119.0,13717.0,-0.031807012079050234,-0.0038360368259535704,-0.060248604769152725,-0.032779585545470113,-0.034388089120411136
Thu,2021-10-28,14794.0,9430.0,15786.0,14845.0,14464.24304427,14166.0,9027.0,14431.0,13867.0,13501.0,-0.042449641746654,-0.04273594909862144,-0.08583555048777403,-0.06588076793533171,-0.06659477729472951
Fri,2021-10-29,15787.0,10224.0,16614.0,15652.0,15218.0,14091.0,9156.0,15266.0,14573.0,14047.0,-0.10743016405903594,-0.10446009389671362,-0.08113639099554593,-0.06893687707641194,-0.07694835063740313
Sat,2021-10-30,12398.0,8359.0,13511.0,12435.0,12250.0,11257.0,7673.0,12241.0,12596.0,11487.0,-0.09203097273753835,-0.08206723292259843,-0.09399748353193693,0.012947326095697598,-0.06228571428571428
Sun,2021-10-31,11320.0,7779.0,11925.0,10530.0,10850.0,10541.0,6977.0,10742.0,10562.0,10128.0,-0.06881625441696115,-0.10309808458670777,-0.09920335429769389,0.003038936372269596,-0.06654377880184337
Mon,2021-11-01,13899.0,8788.0,15125.0,14147.0,13663.0,13489.0,8762.0,14049.0,13707.0,13124.0,-0.029498525073746285,-0.00295857988165682,-0.0711404958677686,-0.031102000424118148,-0.03944960843153045
Tue,2021-11-02,14180.0,8854.0,15332.0,14589.0,13909.0,13632.0,8731.0,14305.0,14113.0,13336.0,-0.038645980253878665,-0.01389202620284613,-0.06698408557265845,-0.03262732195489748,-0.041196347688546964
Wed,2021-11-03,14268.0,9029.0,15647.0,14579.0,14100.0,13814.0,8876.0,14510.0,14000.0,13459.0,-0.03181945612559578,-0.016945398161479663,-0.07266568671310791,-0.039714658069826436,-0.04546099290780137
Thu,2021-11-04,14293.0,9089.0,15320.0,13972.0,13845.0,14079.0,9027.0,14794.0,14472.0,13776.0,-0.014972364094311907,-0.00682143250082512,-0.03433420365535245,0.035785857429144086,-0.004983748645720487
Fri,2021-11-05,15436.0,9988.0,16628.0,15701.0,15140.0,15183.0,9857.0,15435.0,15175.0,14525.0,-0.016390256543145854,-0.013115738886663952,-0.07174645176810202,-0.033501050888478434,-0.04062087186261554
Sat,2021-11-06,11922.0,7741.0,13370.0,12305.0,11974.0,11784.0,8291.0,12749.0,12289.0,11832.0,-0.01157523905385005,0.07105025190543857,-0.04644727000747939,-0.0013002844372206335,-0.011859027893769802
Sun,2021-11-07,11320.0,7779.0,11925.0,10530.0,10850.0,11250.0,7617.0,11181.0,10454.0,10513.0,-0.006183745583038913,-0.020825298881604337,-0.0623899371069182,-0.007217473884140513,-0.031059907834101397
Mon,2021-11-08,14079.0,8837.0,14662.0,12115.0,13044.0,13260.0,8536.0,13817.0,13449.0,12864.0,-0.05817174515235457,-0.03406133303157177,-0.057631973809848636,0.1101114321089558,-0.013799448022079108
Tue,2021-11-09,14209.0,9443.0,15760.0,14349.0,14168.0,13630.0,8502.0,14174.0,13892.0,13180.0,-0.04074882116968115,-0.09965053478767338,-0.10063451776649746,-0.031848909331660735,-0.06973461321287411
Wed,2021-11-10,15035.2189620832,9079.87568452701,15679.5,14676.0,14239.4519635726,13941.0,8993.0,14586.0,14317.0,13598.0,-0.07277705531543455,-0.009567937661862036,-0.06974074428393762,-0.024461706186971965,-0.045047517644187685
Thu,2021-11-11,15359.0,9199.5,15696.0,14272.5,14246.8982165158,14206.0,9143.0,14259.0,13563.0,13348.0,-0.07506999153590732,-0.006141638132507232,-0.09155198776758411,-0.04971098265895957,-0.06309431027405998
Fri,2021-11-12,15717.5,10010.5,16430.0,15663.0,15100.0,15149.0,9721.0,15398.0,15345.0,14505.0,-0.03616987434388419,-0.028919634383896886,-0.06281192939744373,-0.020302624018387228,-0.03940397350993374
Sat,2021-11-13,11746.5,7777.5,13392.0,12598.5,12027.0,12461.0,8361.0,13035.0,12289.0,12095.0,0.06082662920870052,0.07502410800385717,-0.02665770609318996,-0.02456641663690118,0.005653945289764595
Sun,2021-11-14,11195.0,7322.0,12213.0,10496.5,10866.0,11411.0,7580.0,11345.0,10602.0,10643.0,0.019294327824921798,0.03523627424201048,-0.07107180872840413,0.01005096937074268,-0.020522731455917542
Mon,2021-11-15,14288.0,9054.0,15079.5,13208.0,13551.0,13297.0,8574.0,14073.0,13645.0,13037.0,-0.06935890257558786,-0.0530152418820411,-0.0667462449020193,0.03308600847970933,-0.037930780016234955
Tue,2021-11-16,13930.0,8790.0,15641.0,14683.0,14015.0,13471.0,8755.0,14291.0,13917.0,13252.0,-0.032950466618808294,-0.003981797497155881,-0.08631161690429001,-0.05216917523666831,-0.054441669639671786
